	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia	447	2023	54	136	621	659	69	176	182	241	653	28462	716	23738	285	379	1667	73	887	130	1559	59	483	6105	367	276	729	274	443	155	1512	13	19	125	22	113	4127	10	142	105	47	285	3416	10643	2319	128	167	257	237	124	295	217	104	132	130	155	180	420	850	8	226	12	610	259	21	7131	257	35	37	729
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter	126	2426	0	1	1	1	0	1	0	1	1382	7826	164	40	139	6	10571	0	0	0	1087	1	0	1	412	0	204	0	0	22	840	0	0	0	0	2	27870	208	1191	0	810	426	8922	12386	13731	0	0	5239	0	1	110	1	0	1532	0	6	7	1	62	0	134	156	353	0	0	9375	0	0	0	35
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	485
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__Christensenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Other;o__Other;f__Other;g__Other	11	1	4	0	1	1	0	23	9	5	4	0	11	0	6	2	17	11	38	8	5	14	1	36	2	38	6	3	6	2	0	0	0	8	1	0	2	0	0	0	1	3	2	1	2	1	2	1	10	13	3	7	14	0	10	8	0	8	46	1	35	0	0	3	3	4	0	2	50	4
k__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590	289	0	3192	195	129	145	7094	152	298	491	3107	0	1280	0	1362	201	19678	15	146	125	221	1435	30	200	51	57	55	12	24446	68	0	0	0	2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	29593	288	24965	14454	0	481	0	59	24645	13681	72	164	0	0	6123	113	0	26	1510	1117	54
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	1	0	2	0	0	0	2	9	3	0	68	0	3	0	17	1	0	1	8	3	0	3	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	80	0	226	0	0	0	55	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Other	1	0	3	0	0	0	3	12	4	3	0	0	6	0	0	0	0	6	9	3	0	9	0	0	1	0	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	4	0	0	0	0	1	1	0	0	0	0	10	0	0	0	7	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A	5146	14	6237	1202	2626	2378	5457	24090	12390	7259	68	169	17543	120	1155	348	125	4393	15148	13017	477	11002	393	1962	3409	227	654	250	2849	180	272	80	84	4449	0	0	14	8	62	6	0	0	42	6	0	11	23	0	3886	1829	518	1131	8454	16	353	949	311	1580	366	56	70	46	155	18333	536	163	1873	3393	617	47
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Other;f__Other;g__Other	32	0	8	41	10	16	5	60	18	17	20	0	25	0	14	4	0	20	29	25	21	24	9	53	7	36	1	1	2	2	7	0	0	23	3	0	0	0	1	0	0	5	0	0	0	3	0	0	14	3	78	1	2	0	3	1	0	1	0	1	23	0	0	170	35	0	8	57	0	5
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	49462	30	5331	49738	12994	11307	3850	52528	26476	9574	29211	0	45347	72	2254	5502	30	5682	34588	42988	31358	9093	9865	98370	7444	73116	603	3392	3721	1088	18	3	14	27688	2277	0	24	4	118	195	234	18737	136	20	0	30	28	40	18120	623	20163	1201	3022	0	5551	280	344	665	213	5080	44122	31	78	23123	22562	0	13845	1101	76	11736
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Other	11	0	4	6	0	4	1	9	2	1	6	0	4	0	0	0	0	4	6	12	3	4	1	16	0	11	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	2	0	1	0	1	0	0	0	0	0	9	0	0	2	5	0	1	4	0	2
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella	0	0	0	0	0	0	81	0	0	0	81	0	651	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__28L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Caecibacter	0	0	0	0	0	0	0	0	0	0	7	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	20	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera	0	0	0	0	0	0	0	0	0	0	2825	0	2055	0	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	73	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Other	0	0	3	0	0	0	0	1	0	1	7	0	7	0	6	0	1	0	7	3	0	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	8	0	0	0	3	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Other;g__Other	0	0	0	0	0	0	0	0	0	0	4	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0
k__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	39	28	24	51	45	61	15	10	21	45	0	10	9	0	2	26	13	6	64	5	15	12	32	8	34	19	12	3	8	3	317	0	2	18	0	0	0	0	1	0	9	0	0	7	0	0	4	0	5	36	40	9	13	89	32	1	3	18	3	0	11	0	0	12	25	2	36	18	25	4
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A	16736	15026	4986	17646	23137	24848	7836	3110	11898	24770	509	21220	4108	2978	1153	16472	17351	449	43081	4889	12449	1295	12953	4084	23590	13099	9179	1173	4067	2104	249320	0	17	8834	0	0	4	108	264	490	0	0	827	2175	0	221	2472	8	5767	13795	19171	4730	8595	2487	17975	1032	1867	15563	1891	334	7623	948	227	15573	759	2	19341	134	8169	2744
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B	43978	16058	19380	22241	57277	77084	17396	4365	22092	7760	892	114	526	34	37	585	429	138	8446	4037	3669	766	2805	1393	5298	52	1748	12	1574	473	949	0	443	26	0	0	80	0	0	85	0	0	83	60	12	0	0	0	6101	1837	27393	2603	11974	24	5894	187	143	979	185	7	2548	0	0	23914	0	44	4767	260	8449	202
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Other	318	133	124	243	388	543	173	48	179	230	2	123	47	18	4	130	118	14	376	58	98	32	86	25	142	94	58	5	25	14	1101	0	18	88	0	0	0	0	0	2	0	0	4	26	0	0	11	0	52	94	243	44	92	198	120	7	11	131	12	1	56	3	0	225	38	0	163	14	111	17
k__Bacteria;p__Other;c__Other;o__Other;f__Other;g__Other	7205	7541	8818	10384	9786	9755	5634	10111	7736	8764	5939	2020	7619	5833	5757	8838	10508	7611	7759	8937	8313	7934	8719	8184	8106	7392	9328	10174	8460	8610	10025	8027	6000	9379	6884	3014	4742	4117	7091	7711	7443	3527	7207	8873	5390	7697	7665	5952	8980	6550	7446	8437	8141	10073	5889	7205	7292	8898	8137	4521	8527	5499	5696	10076	9130	13812	6836	8034	8005	7129
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	10	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Other;f__Other;g__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	3	0	0	0	1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Neorhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521	5625	0	972	2	28	21	4976	5	4066	10	0	0	213	0	0	8	0	268	43	796	2	932	10	85	78	0	76	9	111	25	0	0	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	232	6	0	7454	0	0	47	113	43	0	0	2	0	0	6694	0	0	321	4001	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus	0	21	1	0	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Other	33	27	25	26	29	13	40	6	37	17	1	0	4	0	0	0	0	7	4	11	1	7	1	4	1	1	1	0	2	0	12	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	8	1	41	0	2	0	0	1	0	14	2	1	0	40	0	3	2	28	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella	4749	26642	10607	19122	10463	3405	52938	6027	13035	18032	1119	0	1191	0	162	126	0	10016	7046	4247	5875	9455	268	1534	949	2327	1764	77	2444	886	56	0	501	17202	0	0	0	0	0	121	0	203	75	139	0	0	0	0	4146	265	3600	167	1537	12	263	33	69	274	152	2215	551	0	0	3266	223	0	2334	6546	34	104
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Other;g__Other	4	4	3	1	9	3	6	1	7	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter	0	0	0	0	0	2	0	0	0	0	195	9	0	0	0	0	1304	0	0	0	0	0	0	0	0	0	86	0	9	0	141	0	139	0	0	1	20	0	1255	2	44	0	0	6	161	40	0	0	0	0	0	0	15	7	0	0	0	47	1	0	0	0	0	0	0	0	0	90	0	45
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A	0	0	0	0	0	8	0	0	0	0	41	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	332	48	485	0	0	0	25	0	0	0	23	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	44	0	48
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	21	0	0	0	45	0	0	0	65	0	0	0	2	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	55	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	0	0	0	0	0	43	0	0	0	0	17	1	0	0	2	0	51	0	10	0	0	0	0	1	0	1	4	0	29	0	27	6	548	12	1	0	5	0	9170	0	5913	0	0	77	98	6	0	0	0	0	0	0	0	119	0	0	0	24	1	0	0	1	0	0	0	0	0	14	0	274
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	5	344	378	0	0	32050	0	0	697	10	46596	3949	10	3794	12122	249	67096	1	7257	0	765	861	635	6334	71	1146	4558	0	5840	14	281385	17049	319477	16070	965	1337	59115	521	2	0	60528	3895	0	29957	510135	8253	1	17168	0	240	350	8	6814	34892	0	2	2	455	8882	60	6174	710	17580	353	132	25	4	196406	1536	205497
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Franconibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	0	0	0	0	0	2	0	0	0	0	19	1	0	0	6	0	4	0	0	0	0	0	0	0	0	0	4	0	4	0	326	0	106	198	0	0	102	0	1	0	3	0	0	40	106	0	0	11	0	0	0	2839	8	7	0	0	0	0	0	0	0	1	0	0	0	0	0	57	0	4388
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	259	0	0	0	0	1	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Other	0	6	28	0	0	1422	2	1	35	1	1433	129	1	95	466	8	1952	0	255	0	26	41	34	221	3	29	246	0	320	0	14557	698	18961	625	66	66	2272	17	534	1	2207	124	0	1387	12835	433	0	813	0	11	16	66	270	971	1	0	0	67	291	2	147	11	506	14	8	10	1	7266	60	12009
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	59	0	0	0	0	0	17	0	0	900	0	0	0	0	37	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	36	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690
